sport,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,response_body_len,sjit,djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,Label
1834,33292,tcp,FIN,0.004999,3688,2456,31,29,7,7,-,5575515.0,3712742.5,18,18,255,255,2388132243,2391282690,205,136,0,0,13.719329,0.339212,1421928360,1421928360,0.274941,0.263941,0.000641,0.000505,0.000136,0,0,0.0,0.0,0,11,9,6,7,1,1,3,0
48605,5190,tcp,FIN,0.00517,1064,2260,31,29,4,4,-,1510251.5,3206189.75,12,12,255,255,1410794836,3560684568,89,188,0,0,18.160561,0.505879,1421941615,1421941615,0.361727,0.413182,0.00097,0.00062,0.00035,0,0,0.0,0.0,0,3,4,2,1,1,1,1,0
0,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251724,1424251724,0.003,0.0,0.0,0.0,0.0,0,2,,, ,5,5,4,6,4,4,5,1
47439,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259128,1424259128,0.003,0.0,0.0,0.0,0.0,0,2,,, ,27,27,18,16,16,16,27,1
27720,56173,tcp,FIN,0.005019,4040,2456,31,29,7,7,-,6082487.0,3697948.0,18,18,255,255,181987046,185142621,224,136,0,0,13.77378,0.345224,1421945157,1421945157,0.275529,0.266059,0.00065,0.000492,0.000158,0,0,0.0,0.0,0,8,28,30,8,4,4,8,0
6797,53,udp,CON,0.000989,130,162,31,29,0,0,dns,525783.625,655207.3125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421937278,1421937278,0.012,0.004,0.0,0.0,0.0,0,0,0.0,0.0,0,6,3,1,4,3,1,1,0
62525,17059,tcp,FIN,0.275033,4238,60892,31,29,7,30,-,121585.4141,1747281.25,72,74,255,255,925613092,925911470,59,823,0,0,261.052068,248.452721,1421955803,1421955803,3.867437,3.75974,0.000699,0.000562,0.000137,0,0,0.0,0.0,0,19,11,2,6,1,1,1,0
37423,34224,tcp,FIN,0.007052,4064,2456,31,29,7,7,-,4355076.5,2631877.5,18,18,255,255,2170009772,27737690,226,136,0,0,19.051485,0.485542,1424250550,1424250550,0.397118,0.383824,0.000646,0.000524,0.000122,0,0,,, ,6,3,4,4,1,1,3,0
1043,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424260094,1424260094,0.007,0.0,0.0,0.0,0.0,0,0,,, ,21,21,18,18,18,18,21,0
14356,53,udp,CON,0.001001,132,164,31,29,0,0,dns,527472.5,655344.625,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424250296,1424250296,0.009,0.005,0.0,0.0,0.0,0,0,,, ,2,6,4,8,1,1,1,0
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259025,1424259025,0.009,0.0,0.0,0.0,0.0,0,2,,, ,34,34,26,26,26,13,34,1
0,0,unas,INT,7e-06,200,0,254,0,0,0,-,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930753,1421930753,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,11,11,5,5,4,4,5,1
49183,53,udp,CON,0.001045,146,178,31,29,0,0,dns,558851.625,681339.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421929611,1421929611,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,1,2,3,2,1,1,1,0
47439,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931511,1421931511,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,4,4,4,4,4,4,4,1
12397,6881,tcp,FIN,2.003293,13454,548216,31,29,21,197,-,53499.91016,2184263.5,234,438,255,255,1339894596,3526939259,57,1252,0,0,568.021695,416.362156,1424253348,1424253350,8.596451,4.582975,0.000665,0.000526,0.000139,0,0,,, ,1,1,1,1,1,1,1,0
21466,80,tcp,FIN,1.180059,1580,10168,31,29,3,5,http,9823.238281,65108.61328,12,18,255,255,1186909304,3337519126,132,565,1,3924,11010.06937,8864.695265,1424260356,1424260357,107.246182,69.384704,0.000638,0.000516,0.000122,0,0,1.0,, ,1,1,3,3,1,1,2,0
15897,43920,tcp,FIN,0.029024,4014,60268,31,29,7,28,-,1090132.375,16374863.0,68,70,255,255,4243009555,4243340361,59,861,0,0,22.804955,22.435584,1421927966,1421927966,0.428119,0.411159,0.000796,0.000644,0.000152,0,0,0.0,0.0,0,6,5,3,5,1,1,2,0
21994,80,tcp,FIN,23.531265,17278,1012890,31,29,2,332,-,5856.038574,343860.8125,323,696,255,255,2272350187,134170827,53,1455,0,0,5116.600963,3460.009215,1421945328,1421945352,73.077379,33.850468,0.005357,0.005187,0.00017,0,0,0.0,0.0,0,21,14,12,14,11,11,11,0
64359,59993,tcp,FIN,0.396726,364,852,62,252,1,2,ftp-data,6432.650879,15043.12793,8,8,255,255,633070462,4094336615,46,107,0,0,3970.25477,111.369039,1424255611,1424255611,56.675145,55.212145,0.056956,0.009557,0.047399,0,1,,, ,1,1,2,2,1,1,2,1
62440,80,tcp,FIN,1.019982,1684,10168,31,29,3,5,http,12266.88379,75326.82031,14,18,255,255,2546882999,2552617047,120,565,1,3924,8766.870684,7683.972643,1424254245,1424254246,78.433002,59.969118,0.000621,0.000498,0.000123,0,0,1.0,, ,2,1,1,4,1,1,3,0
47439,53,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252848,1424252848,0.002,0.0,0.0,0.0,0.0,0,2,,, ,24,24,8,8,8,8,24,1
37244,53,udp,CON,0.001055,146,178,31,29,0,0,dns,553554.5,674881.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421935275,1421935275,0.01,0.002,0.0,0.0,0.0,0,0,0.0,0.0,0,1,1,3,5,1,1,2,0
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259991,1424259991,0.009,0.0,0.0,0.0,0.0,0,2,,, ,14,14,14,14,14,14,14,1
58742,80,tcp,FIN,1.21484,1580,10168,31,29,3,5,http,9541.99707,63244.53906,12,18,255,255,2299450148,2304780981,132,565,1,3924,9803.067649,7894.23294,1421950536,1421950537,110.409455,71.42659,0.000735,0.000584,0.000151,0,0,1.0,0.0,0,1,2,4,3,1,1,2,0
59157,445,tcp,FIN,1.184395,1478,728,254,252,3,2,-,9152.352539,4302.618652,12,8,255,255,2295573200,2300972377,123,91,0,0,6484.819784,286.067594,1424254921,1424254922,107.672276,155.498422,0.16206,0.072755,0.089305,0,1,,, ,1,1,1,2,1,1,1,1
9983,53,udp,CON,0.000926,130,162,31,29,0,0,-,561555.0625,699784.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421945448,1421945448,0.007,0.004,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,6,5,3,3,3,0
48892,53,udp,CON,0.000982,130,162,31,29,0,0,dns,529531.5625,659877.8125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421941367,1421941367,0.011,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0,4,1,3,1,1,1,1,0
35163,48620,udp,CON,0.001618,528,304,31,29,0,0,-,1957972.875,1127317.75,4,4,0,0,0,0,132,76,0,0,0.583364,0.278843,1421928212,1421928212,0.417,0.201667,0.0,0.0,0.0,0,0,0.0,0.0,0,6,9,5,5,1,1,3,0
1043,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254792,1424254792,0.009,0.0,0.0,0.0,0.0,0,2,,, ,31,31,20,20,20,10,31,1
47439,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932563,1421932563,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,16,16,7,6,6,4,6,1
35486,21,tcp,FIN,0.959699,2934,3740,31,29,11,15,-,23990.85547,30601.26172,52,54,255,255,3460182174,1311643822,56,69,0,0,1706.871782,56.013109,1421932270,1421932271,18.808079,18.098434,0.001656,0.000477,0.001179,0,0,0.0,0.0,0,11,12,4,3,1,1,2,0
1043,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424255196,1424255196,0.009,0.0,0.0,0.0,0.0,0,2,,, ,25,25,17,16,16,16,25,1
47439,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260724,1424260724,0.003,0.0,0.0,0.0,0.0,0,2,,, ,32,32,16,16,16,16,32,1
10548,111,udp,INT,5e-06,168,0,254,0,0,0,-,134400000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424261918,1424261918,0.005,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,1
21242,111,udp,CON,0.004647,568,320,31,29,0,0,-,733376.3125,413169.7813,4,4,0,0,0,0,142,80,0,0,1.678201,1.478089,1421946874,1421946874,1.195667,1.053667,0.0,0.0,0.0,0,0,0.0,0.0,0,6,5,5,3,1,1,3,0
28369,80,tcp,FIN,1.17615,1580,10168,31,29,3,5,-,9855.885742,65325.00391,12,18,255,255,3285969053,3291250357,132,565,1,0,11007.55364,8865.641775,1421945398,1421945399,106.889909,69.152351,0.000686,0.000556,0.00013,0,0,6.0,0.0,0,12,13,13,21,6,6,9,0
4334,5190,tcp,FIN,1.109857,2158,1918,31,29,6,5,-,14913.63379,13140.43164,24,20,255,255,4045603915,1896301287,90,96,0,0,4045.450874,4447.936751,1421950969,1421950970,48.254653,58.373474,0.00074,0.000584,0.000156,0,0,0.0,0.0,0,6,5,3,1,1,1,1,0
40511,38517,tcp,FIN,0.08377,4862,82930,31,29,7,36,-,458875.5,7827719.0,84,86,255,255,1346415680,3506530348,58,964,0,0,0.0,61.192567,1421931354,1421931354,1.017829,0.9792,0.000659,0.000534,0.000125,0,0,0.0,0.0,0,4,5,5,5,1,1,2,0
65477,179,tcp,FIN,1.782516,800,764,254,252,4,4,-,3334.612305,3186.50708,14,14,255,255,2807731433,3064453740,57,55,0,0,8662.518569,166.657734,1421933090,1421933092,137.049538,126.991305,0.187094,0.131619,0.055475,0,1,0.0,0.0,0,6,5,2,3,1,1,1,1
12429,53,udp,CON,0.001126,130,162,31,29,0,0,dns,461811.75,575488.5,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421943615,1421943615,0.011,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,5,3,2,4,1,1,1,0
47439,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930738,1421930738,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,10,10,3,5,3,3,3,1
18705,5190,tcp,FIN,0.007287,1920,4312,31,29,6,6,-,2012350.75,4537395.5,22,24,255,255,3855891864,1710804202,87,180,0,0,22.440027,16.144266,1424251842,1424251842,0.331,0.291652,0.000718,0.000569,0.000149,0,0,,, ,7,3,4,7,1,1,2,0
61550,80,tcp,FIN,1.867943,808,2894,62,252,2,2,http,3117.868164,10848.29688,10,8,255,255,2478944149,4111833988,81,362,1,1038,13248.61878,579.706937,1424253984,1424253986,207.549222,294.148656,0.245265,0.10268,0.142585,0,1,1.0,, ,1,1,1,1,1,1,1,1
53365,5190,tcp,FIN,0.004296,1064,2260,31,29,4,4,-,1817504.625,3858473.0,12,12,255,255,1735389306,3881029255,89,188,0,0,18.042711,0.410727,1421928394,1421928394,0.358727,0.338636,0.000728,0.000564,0.000164,0,0,0.0,0.0,0,5,4,4,1,1,1,1,0
47439,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424260808,1424260808,0.008,0.0,0.0,0.0,0.0,0,0,,, ,37,37,37,37,37,19,37,0
1043,53,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260515,1424260515,0.002,0.0,0.0,0.0,0.0,0,2,,, ,22,22,17,17,17,17,22,1
47439,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424251745,1424251745,0.003,0.0,0.0,0.0,0.0,0,2,,, ,29,29,18,18,18,18,29,1
34547,7395,tcp,FIN,0.31345,8928,320,31,29,4,1,ftp-data,211606.3125,6814.483887,14,6,255,255,1356871076,3777533440,638,53,0,0,1941.519165,77.45525,1421939665,1421939665,24.111538,62.567199,0.000612,0.00048,0.000132,0,0,0.0,0.0,0,3,4,7,4,1,1,2,0
55903,62091,tcp,FIN,0.031207,2854,30622,31,29,7,17,-,715736.8125,7686736.5,46,48,255,255,692117594,708464014,62,638,0,0,41.000962,40.230459,1421935884,1421935884,0.6864,0.653213,0.002199,0.000502,0.001697,0,0,0.0,0.0,0,9,9,4,6,1,1,3,0
1043,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424251664,1424251664,0.003,0.0,0.0,0.0,0.0,0,2,,, ,34,34,34,34,34,16,34,1
47439,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253719,1424253719,0.008,0.0,0.0,0.0,0.0,0,2,,, ,30,30,19,18,18,18,30,1
51060,53,udp,CON,0.001139,146,178,31,29,0,0,-,512730.4375,625109.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421934359,1421934359,0.012,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,4,7,1,1,1,1,1,0
37605,53,udp,CON,0.001049,146,178,31,29,0,0,dns,556720.6875,678741.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424250587,1424250587,0.008,0.001,0.0,0.0,0.0,0,0,,, ,4,5,4,10,3,1,1,0
0,0,zero,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251643,1424251643,0.005,0.0,0.0,0.0,0.0,0,2,,, ,3,3,2,3,2,2,3,1
21562,111,tcp,FIN,0.62357,564,354,254,252,2,1,-,6517.311523,3977.099365,10,8,255,255,721209937,3577153484,56,44,0,0,5403.720656,138.080016,1421934299,1421934299,68.863444,88.02057,0.051314,0.007415,0.043899,0,1,0.0,0.0,0,2,1,1,1,1,1,1,1
58465,1915,tcp,FIN,0.072427,3302,36154,31,29,7,21,-,357988.0625,3922183.75,54,56,255,255,2642203153,509716924,61,646,0,0,78.283008,75.865696,1421939824,1421939824,1.360208,1.307909,0.00062,0.000488,0.000132,0,0,0.0,0.0,0,2,3,1,2,1,1,1,0
1043,53,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252080,1424252080,0.001,0.0,0.0,0.0,0.0,0,2,,, ,24,24,14,18,14,14,24,1
1043,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252322,1424252322,0.003,0.0,0.0,0.0,0.0,0,2,,, ,33,33,16,16,16,16,33,1
1043,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424261294,1424261294,0.009,0.0,0.0,0.0,0.0,0,2,,, ,17,17,17,19,17,17,17,1
20439,520,udp,INT,8e-06,78,0,254,0,0,0,-,39000000.0,0.0,2,0,0,0,0,0,39,0,0,0,0.0,0.0,1424256947,1424256947,0.008,0.0,0.0,0.0,0.0,0,2,,, ,2,6,3,1,1,1,2,1
51219,21126,tcp,FIN,0.028932,3390,44662,31,29,7,22,-,920779.75,12143786.0,56,60,255,255,2367874890,218543544,61,744,0,0,30.296632,28.268684,1424254638,1424254638,0.520291,0.47969,0.001218,0.001104,0.000114,0,0,,, ,11,3,3,4,1,1,2,0
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259216,1424259216,0.009,0.0,0.0,0.0,0.0,0,2,,, ,23,23,16,16,16,16,23,1
14653,40119,tcp,FIN,0.012778,2646,24004,31,29,7,15,-,1617154.5,14687119.0,42,44,255,255,4051448577,1911807016,63,546,0,0,17.353742,16.909509,1421939114,1421939114,0.304,0.284721,0.000677,0.000531,0.000146,0,0,0.0,0.0,0,3,5,5,2,1,1,1,0
1043,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259023,1424259023,0.008,0.0,0.0,0.0,0.0,0,2,,, ,38,38,33,33,33,17,38,1
47439,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259095,1424259095,0.008,0.0,0.0,0.0,0.0,0,2,,, ,34,34,34,33,33,16,34,1
10583,2627,tcp,FIN,0.003888,320,1900,31,29,1,2,-,549382.6875,3421810.75,6,8,255,255,1122903097,1127666719,53,238,0,0,41.043811,0.673886,1421945359,1421945359,0.6996,0.482,0.000649,0.00051,0.000139,0,0,0.0,0.0,0,17,14,16,21,3,3,13,0
1043,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252322,1424252322,0.003,0.0,0.0,0.0,0.0,0,2,,, ,33,33,16,16,16,16,33,1
1043,53,udp,INT,2.7e-05,114,0,254,0,0,0,dns,16888888.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424251712,1424251712,0.027,0.0,0.0,0.0,0.0,0,2,,, ,22,22,16,16,16,16,22,1
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424258936,1424258936,0.009,0.0,0.0,0.0,0.0,0,2,,, ,22,22,5,5,5,5,22,1
1043,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424261935,1424261935,0.008,0.0,0.0,0.0,0.0,0,2,,, ,17,17,18,18,17,17,17,1
7857,48141,tcp,FIN,0.012974,2646,26176,31,29,7,15,-,1592724.0,15774318.0,42,44,255,255,1604260809,3749973701,63,595,0,0,18.12945,17.270235,1424251022,1424251022,0.314325,0.294286,0.000746,0.000606,0.00014,0,0,,, ,9,4,3,3,1,1,1,0
47439,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259023,1424259023,0.008,0.0,0.0,0.0,0.0,0,2,,, ,38,38,33,33,33,16,38,1
10669,445,tcp,FIN,0.885948,1062,812,254,252,3,2,-,8795.098633,6600.838867,12,10,255,255,4005915499,1167692285,89,81,0,0,5114.364856,130.370039,1421934187,1421934188,77.685817,88.934555,0.131987,0.085527,0.04646,0,1,0.0,0.0,0,2,1,1,1,1,1,1,1
1043,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253772,1424253772,0.009,0.0,0.0,0.0,0.0,0,2,,, ,18,18,18,18,18,7,18,1
4016,2438,tcp,FIN,0.31292,4352,2976,31,29,7,7,-,107298.9922,73373.38281,28,28,255,255,6785499,10018795,155,106,0,0,675.850898,17.932365,1421951678,1421951678,11.578444,11.571074,0.000608,0.000497,0.000111,0,0,0.0,0.0,0,8,10,6,3,1,1,3,0
41547,80,tcp,FIN,0.004554,1048,824,31,29,2,2,http,1610891.5,1303469.375,8,10,255,255,357050340,358097019,131,82,1,83,34.316982,0.732215,1424253271,1424253271,0.588,0.448111,0.000648,0.000518,0.00013,0,0,1.0,, ,1,1,1,9,1,1,1,0
47439,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932923,1421932923,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,4,4,4,4,4,4,4,1
11236,39123,tcp,FIN,0.017282,2542,22432,31,29,7,14,-,1147552.375,10136790.0,40,42,255,255,1036297717,1066439876,64,534,0,0,0.0,24.412914,1421945008,1421945008,0.433872,0.407561,0.000715,0.000568,0.000147,0,0,0.0,0.0,0,23,8,8,22,4,4,4,0
30102,53,udp,CON,0.001046,146,178,31,29,0,0,dns,558317.375,680688.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421941562,1421941562,0.01,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,2,5,2,2,1,1,1,0
4885,44577,tcp,FIN,0.013949,2334,16734,31,29,7,12,-,1301885.375,9344899.0,36,38,255,255,1408501416,3554197251,65,440,0,0,24.107001,23.913495,1421940019,1421940019,0.3896,0.361514,0.00094,0.000563,0.000377,0,0,0.0,0.0,0,5,4,2,3,1,1,1,0
47439,53,udp,INT,2.7e-05,114,0,254,0,0,0,dns,16888888.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930743,1421930743,0.027,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,4,9,4,4,4,1
60992,53,udp,CON,0.00108,146,178,31,29,0,0,dns,540740.75,659259.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421954157,1421954157,0.012,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,2,5,1,1,2,0
60994,53,udp,CON,0.000986,146,178,31,29,0,0,dns,592292.0625,722109.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421948942,1421948942,0.002,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,3,2,2,1,1,0
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254941,1424254941,0.009,0.0,0.0,0.0,0.0,0,2,,, ,18,18,18,18,18,18,19,1
38250,53,udp,CON,0.001076,146,178,31,29,0,0,dns,542750.9375,661710.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424250632,1424250632,0.009,0.008,0.0,0.0,0.0,0,0,,, ,5,3,2,8,3,1,1,0
40365,80,tcp,FIN,0.199681,1766,268,254,252,2,1,http,63701.60547,8974.314453,10,6,255,255,3293707220,3273081663,177,45,1,0,1175.365995,61.530859,1424257798,1424257799,20.168,37.808801,0.059061,0.010628,0.048433,0,1,1.0,, ,3,3,1,1,1,1,2,1
1043,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253294,1424253294,0.003,0.0,0.0,0.0,0.0,0,2,,, ,30,30,16,16,16,16,30,1
1043,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254841,1424254841,0.008,0.0,0.0,0.0,0.0,0,2,,, ,26,26,16,17,16,16,26,1
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254479,1424254479,0.009,0.0,0.0,0.0,0.0,0,2,,, ,31,31,15,16,15,15,31,1
1043,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259136,1424259136,0.009,0.0,0.0,0.0,0.0,0,2,,, ,33,33,18,17,17,17,33,1
47439,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930992,1421930992,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,13,13,3,4,3,3,3,1
32227,5190,tcp,FIN,0.007542,1920,4312,31,29,6,6,-,1944311.875,4383983.0,22,24,255,255,2063790746,2064085281,87,180,0,0,23.997034,17.356709,1421938989,1421938989,0.342476,0.304478,0.000661,0.000528,0.000133,0,0,0.0,0.0,0,7,3,4,2,2,1,1,0
63408,64069,tcp,FIN,0.302151,4232,2976,31,29,7,7,-,107760.6875,75988.5,26,28,255,255,2107131411,4259801015,163,106,0,0,703.606773,18.132334,1424257669,1424257669,12.07368,11.170814,0.000659,0.000535,0.000124,0,0,,, ,9,9,3,4,1,1,7,0
36399,13398,udp,CON,0.001811,536,304,31,29,0,0,-,1775814.375,1007178.313,4,4,0,0,0,0,134,76,0,0,0.649831,0.318436,1421936882,1421936882,0.466,0.231667,0.0,0.0,0.0,0,0,0.0,0.0,0,12,10,5,4,1,1,3,0
14804,12914,tcp,FIN,0.023864,2766,24004,31,29,7,16,-,906470.0,7872276.5,44,46,255,255,3609408447,3611577378,63,522,0,0,0.0,43.075797,1421935384,1421935384,0.547349,0.518689,0.000678,0.00052,0.000158,0,0,0.0,0.0,0,11,2,2,1,1,1,1,0
1043,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424254482,1424254482,0.009,0.0,0.0,0.0,0.0,0,0,,, ,26,26,20,20,20,20,26,0
1322,50439,tcp,FIN,0.018861,2854,31444,31,29,7,17,-,1184242.625,13059329.0,46,48,255,255,3115841474,966611408,62,655,0,0,23.835781,22.578348,1421953755,1421953755,0.407867,0.387447,0.001449,0.00064,0.000809,0,0,0.0,0.0,0,3,8,1,2,1,1,1,0
32398,53,udp,CON,0.001049,146,178,31,29,0,0,dns,556720.6875,678741.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421940798,1421940798,0.012,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,3,7,2,1,1,0
46328,53,udp,CON,0.001075,146,178,31,29,0,0,dns,543255.8125,662325.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424250628,1424250628,0.008,0.007,0.0,0.0,0.0,0,0,,, ,1,2,2,3,1,1,3,0
47439,53,udp,INT,6e-06,114,0,254,0,0,0,dns,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424251863,1424251863,0.006,0.0,0.0,0.0,0.0,0,2,,, ,30,30,16,15,15,15,30,1
39527,135,tcp,FIN,0.425571,1612,268,254,252,2,1,-,27276.29492,4210.813477,10,6,255,255,2459042854,2821344044,161,45,0,0,2657.487714,112.691078,1421929667,1421929667,44.721889,68.145,0.133592,0.084839,0.048753,0,1,0.0,0.0,0,8,8,2,3,2,1,2,1
55910,33291,tcp,FIN,0.329316,424,8824,31,29,1,4,ftp-data,9012.620117,196504.2813,8,12,255,255,3315589347,1675987979,53,735,0,0,2780.14643,2209.393864,1424257246,1424257246,46.999571,29.894726,0.000586,0.000472,0.000114,0,0,,, ,5,5,3,3,1,1,6,0
